epoch,split,confidence_mean,fnr,fpr,hard_runtime_accuracy,hard_runtime_label_valid,precision,recall,risk_accuracy,runtime_mae,loss,epoch_time_sec,samples_per_sec
17,val,0.80995985883702,0.0,0.8048255062473072,0.998046875,1.0,0.2432288496652465,1.0,0.361328125,0.15597115830193162,3.200373649597168,,
18,train,0.8284638469446112,0.0,0.2779800048669695,0.986434659090909,1.0,0.7569972205894112,1.0,0.8513494318181818,0.10231641637714395,0.720917570590973,0.3085059209843166,3889.7146484945547
18,val,0.812847849007489,0.0,0.8002800517018527,0.998046875,1.0,0.24434345758551926,1.0,0.3648003472222222,0.16038884955120528,3.248091459274292,,
19,train,0.8262189193120735,0.0032832832832832837,0.26216926940807966,0.9883522727272727,1.0,0.785216340911556,0.9967167167167167,0.8642045454545455,0.10059446739026305,0.7231823086738587,0.30852740904083475,3889.4437409325133
19,val,0.810562687072282,0.011111111111111112,0.8002800517018527,0.998046875,1.0,0.24247678495742303,0.9888888888888889,0.3628472222222222,0.14895398654626046,3.383135199546814,,
20,train,0.8264475259887563,0.0,0.30840139699010666,0.9949573863636363,1.0,0.7594411170556985,1.0,0.843465909090909,0.09538156435757297,0.7268640637397766,0.3056751490221359,3925.736206684896
20,val,0.8203090116795566,0.011111111111111112,0.7886255924170616,0.998046875,1.0,0.24511349306431274,0.9888888888888889,0.3721788194444444,0.1597715352717599,3.282995104789734,,
21,train,0.836923565605486,0.0,0.24996326214569198,0.9837357954545455,1.0,0.7999758583043437,1.0,0.8740767045454545,0.10395207363943053,0.6545241594314575,0.3065696880221367,3914.2813098774163
21,val,0.8322090529319313,0.03333333333333333,0.7698621283929341,0.998046875,1.0,0.24549586776859506,0.9666666666666667,0.38346354166666663,0.15200467369064902,3.243236780166626,,
22,train,0.8488489740528167,0.0,0.2232582057800081,0.9965198863636363,1.0,0.8094915407845409,1.0,0.8855113636363636,0.10008750067697311,0.5919631838798523,0.30014024797128513,3998.130900840749
22,val,0.8449335624981258,0.03333333333333333,0.7420077552778974,0.998046875,1.0,0.25231521929058187,0.9666666666666667,0.40559895833333337,0.15673290613349672,3.170984387397766,,
23,train,0.8536733032585208,0.0,0.21934304877209337,0.99453125,1.0,0.8148285377601503,1.0,0.887997159090909,0.10905889976012864,0.6062681794166564,0.299966098042205,4000.4520771916063
23,val,0.8481486868760031,0.022222222222222223,0.7862559241706162,0.998046875,1.0,0.24371319433391692,0.9777777777777779,0.3721788194444444,0.1780144164658894,3.3838133811950684,,
24,train,0.8682149238799785,0.0,0.1864355017682266,0.9984375,1.0,0.8355253449151274,1.0,0.9039772727272727,0.10414351838839489,0.5130088686943054,0.299256294965744,4009.940710311088
24,val,0.8670088170199759,0.03333333333333333,0.772425678586816,0.998046875,1.0,0.2451149425287356,0.9666666666666667,0.3810763888888889,0.15950447924919128,3.362478256225586,,
25,train,0.8857494139620525,0.0,0.18564850632358737,0.996875,1.0,0.8370946192592976,1.0,0.9048295454545455,0.08909388428840488,0.47926596999168397,0.3017106609768234,3977.3205100371997
25,val,0.876524899685238,0.07026143790849673,0.73015941404567,0.998046875,1.0,0.24797751268339502,0.9297385620915033,0.4079861111111111,0.1574674042844261,3.4068137407302856,,
26,train,0.8943637670525773,0.0,0.15658258326880028,0.99765625,1.0,0.861615100258452,1.0,0.920596590909091,0.0964305911551467,0.4756140112876892,0.2982261519646272,4023.7919850246158
26,val,0.8776647848491039,0.03333333333333333,0.7584015510555795,0.998046875,1.0,0.24838478104809764,0.9666666666666667,0.3923611111111111,0.17210283406152269,3.472171664237976,,
27,train,0.8970185225744818,0.0,0.17869072743335107,0.988778409090909,1.0,0.8505116107486798,1.0,0.9119318181818181,0.10109501730268541,0.48163442611694335,0.29850840102881193,4019.9873633847124
27,val,0.8771309504259585,0.048039215686274506,0.7076260232658337,0.998046875,1.0,0.2585962926277062,0.9519607843137254,0.4288194444444444,0.16027462200711112,3.594842553138733,,
28,train,0.8982202363200485,0.0,0.16561551298993654,0.9926136363636363,1.0,0.8475596559274787,1.0,0.9137073863636364,0.09351197552500398,0.4511580169200897,0.2984682899550535,4020.527608412635
28,val,0.8731267058626853,0.06274509803921569,0.7143472641102973,0.998046875,1.0,0.25338345864661654,0.9372549019607843,0.4203559027777778,0.17395751674380594,3.7913492918014526,,
29,train,0.8960606846154076,0.0,0.15376902483678184,1.0,1.0,0.8696395773816098,1.0,0.923934659090909,0.09749930953782109,0.39740906953811644,0.29874734696932137,4016.772072366651
29,val,0.8854381668433133,0.09607843137254901,0.6934080137871608,0.998046875,1.0,0.2525974025974026,0.903921568627451,0.4312065972222222,0.1877332169774653,3.703496813774109,,
